,date,time,round,day,home_team,away_team,goals_home,goals_away,xg_home,xg_away,poss_home,formation_home,referee,sh_home,sot_home,dist_home,fk_home,pk_home,pkatt_home,season,target,poss_away,formation_away,sh_away,sot_away,dist_away,fk_away,pk_away,pkatt_away,time_group,xg_home_rolling,xg_away_rolling,poss_home_rolling,sh_home_rolling,sot_home_rolling,dist_home_rolling,fk_home_rolling,pk_home_rolling,goals_home_rolling,goals_away_rolling,pkatt_home_rolling,poss_away_rolling,sh_away_rolling,sot_away_rolling,dist_away_rolling,fk_away_rolling,pk_away_rolling,pkatt_away_rolling
675,2023-04-23,14,30,6,21,12,0.0,2.0,0.6,1.0,65.0,5-3-2,Guillermo Cuadra,7.0,1.0,13.4,0.0,0,0,2023,1,35.0,5-3-2,5.0,3.0,11.7,0.0,0,0,0,0.7333333333333334,1.3333333333333333,43.666666666666664,11.666666666666666,2.6666666666666665,18.066666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,60.333333333333336,14.0,3.0,18.099999999999998,0.0,0.3333333333333333,0.3333333333333333
676,2023-04-29,16,32,5,21,11,4.0,0.0,2.8,0.8,50.0,4-2-3-1,Mario Melero,18.0,9.0,15.2,1.0,0,0,2023,0,50.0,4-2-3-1,14.0,2.0,22.0,0.0,0,0,1,0.7999999999999999,0.6999999999999998,55.666666666666664,10.666666666666666,2.3333333333333335,17.366666666666664,0.3333333333333333,0.0,0.0,1.6666666666666667,0.0,42.0,9.333333333333334,3.6666666666666665,19.666666666666668,0.3333333333333333,0.0,0.0
677,2023-05-14,16,34,6,21,5,1.0,0.0,1.4,1.5,49.0,3-4-1-2,Alejandro Muñíz,15.0,4.0,13.4,0.0,0,0,2023,0,51.0,3-5-2,13.0,4.0,16.2,0.0,0,0,1,1.6333333333333335,2.566666666666667,51.666666666666664,14.666666666666666,3.6666666666666665,15.299999999999999,0.6666666666666666,0.0,1.6666666666666667,4.333333333333333,0.0,57.333333333333336,16.666666666666668,7.0,15.433333333333332,0.0,0.3333333333333333,0.3333333333333333
678,2023-05-24,19,36,2,21,9,1.0,1.0,1.5,0.7,71.0,4-4-2,Isidro Díaz de Mera,20.0,7.0,17.5,0.0,0,0,2023,2,29.0,4-2-3-1,9.0,3.0,18.2,0.0,0,0,1,1.1666666666666667,2.0666666666666664,54.666666666666664,14.0,3.0,13.4,0.0,0.0,1.0,2.0,0.0,54.0,14.666666666666666,4.666666666666667,16.433333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333
679,2023-06-04,21,38,6,21,13,1.0,1.0,1.6,2.5,67.0,4-1-4-1,Jesús Gil,12.0,5.0,15.8,0.0,0,0,2023,2,34.0,4-4-2,14.0,3.0,18.0,1.0,0,0,2,1.1666666666666667,1.866666666666667,56.0,13.0,4.333333333333333,14.833333333333334,0.0,0.0,1.0,1.0,0.0,44.0,12.666666666666666,4.333333333333333,17.866666666666664,0.0,0.3333333333333333,0.6666666666666666
680,2021-09-12,21,4,6,19,2,5.0,2.0,3.2,1.8,60.0,4-4-2,José Sánchez,14.0,10.0,12.8,0.0,1,1,2022,0,40.0,4-1-3-2,11.0,4.0,15.0,0.0,0,0,2,1.4000000000000001,1.1666666666666667,56.333333333333336,17.333333333333332,5.0,19.13333333333333,1.0,0.0,2.6666666666666665,0.3333333333333333,0.0,56.0,8.666666666666666,0.3333333333333333,23.46666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333
681,2021-09-22,22,6,2,19,18,6.0,1.0,2.6,1.4,59.0,4-3-3,Alberola Rojas,18.0,11.0,15.2,0.0,0,0,2022,0,41.0,4-2-3-1,17.0,5.0,20.4,0.0,0,0,2,1.8,0.5666666666666667,57.0,15.0,7.666666666666667,16.5,0.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,0.3333333333333333,44.666666666666664,9.666666666666666,2.6666666666666665,20.2,0.6666666666666666,0.0,0.0
682,2021-09-25,21,7,5,19,16,0.0,0.0,1.1,0.5,48.0,4-3-3,Jesús Gil,15.0,2.0,19.2,0.0,0,0,2022,2,52.0,4-3-3,6.0,2.0,13.5,0.0,0,0,2,2.3666666666666667,2.6333333333333333,60.0,16.666666666666668,10.333333333333334,15.466666666666667,0.0,0.3333333333333333,4.333333333333333,3.0,0.3333333333333333,62.333333333333336,16.333333333333332,7.333333333333333,14.766666666666666,0.6666666666666666,0.0,0.0
683,2021-10-27,21,11,2,19,8,0.0,0.0,0.7,0.5,74.0,4-3-3,César Soto,17.0,3.0,24.6,1.0,0,0,2022,2,26.0,5-3-2,7.0,0.0,15.7,0.0,0,0,2,1.6333333333333335,0.7000000000000001,58.666666666666664,15.0,5.333333333333333,17.566666666666666,0.6666666666666666,0.0,1.3333333333333333,1.3333333333333333,0.0,40.333333333333336,10.0,3.3333333333333335,16.766666666666666,0.0,0.0,0.0
684,2021-11-06,21,13,5,19,11,2.0,1.0,2.1,1.4,54.0,4-3-3,Pablo González,15.0,6.0,13.4,0.0,0,0,2022,0,46.0,4-2-3-1,19.0,6.0,16.9,0.0,0,0,2,1.1,0.7999999999999999,59.666666666666664,14.666666666666666,4.333333333333333,18.366666666666667,0.3333333333333333,0.0,1.3333333333333333,1.0,0.0,46.333333333333336,12.333333333333334,3.6666666666666665,23.066666666666663,1.3333333333333333,0.0,0.0
685,2021-11-28,21,15,6,19,9,2.0,1.0,1.2,0.7,53.0,4-3-3,José Sánchez,14.0,4.0,22.1,1.0,0,0,2022,0,47.0,4-3-3,11.0,5.0,19.0,0.0,0,0,2,2.2333333333333334,1.8333333333333333,59.333333333333336,17.666666666666668,6.666666666666667,15.433333333333332,0.0,0.0,2.6666666666666665,2.0,0.0,68.33333333333333,14.666666666666666,4.0,14.933333333333332,0.3333333333333333,0.0,0.0
686,2021-12-01,21,9,2,19,0,1.0,0.0,1.8,2.4,62.0,4-3-3,Isidro Díaz de Mera,17.0,7.0,21.1,0.0,0,0,2022,0,38.0,4-4-2,18.0,2.0,15.7,0.0,0,0,2,1.7666666666666668,1.2333333333333334,57.333333333333336,17.0,5.666666666666667,17.5,0.6666666666666666,0.0,2.3333333333333335,1.0,0.0,50.0,11.666666666666666,3.0,16.433333333333334,0.0,0.0,0.3333333333333333
687,2021-12-12,21,17,6,19,5,2.0,0.0,0.4,0.7,61.0,4-3-3,Antonio Matéu Lahoz,7.0,3.0,16.6,0.0,0,0,2022,0,39.0,4-4-2,9.0,6.0,15.8,1.0,0,0,2,2.1,2.1,56.666666666666664,16.0,7.0,18.033333333333335,0.6666666666666666,0.0,2.6666666666666665,2.0,0.0,60.333333333333336,15.333333333333334,5.0,15.566666666666668,0.0,0.0,0.0
688,2021-12-19,21,18,6,19,13,0.0,0.0,2.0,0.2,82.0,4-3-3,Santiago Jaime,36.0,9.0,19.0,2.0,0,0,2022,2,18.0,4-2-3-1,4.0,0.0,18.4,0.0,0,0,2,1.0666666666666667,1.1333333333333335,54.333333333333336,11.333333333333334,5.0,18.26666666666667,0.6666666666666666,0.0,2.0,1.0,0.0,38.333333333333336,12.0,3.0,18.6,0.3333333333333333,0.0,0.3333333333333333
689,2022-01-08,21,20,5,19,12,4.0,1.0,3.9,1.3,67.0,4-3-3,Alejandro Hernández,22.0,7.0,19.5,1.0,1,1,2022,0,33.0,4-4-2,11.0,6.0,26.5,1.0,0,1,2,1.0333333333333332,1.4666666666666668,72.0,19.0,5.333333333333333,19.133333333333336,1.0,0.0,0.6666666666666666,2.3333333333333335,0.0,42.333333333333336,15.666666666666666,5.0,17.03333333333333,0.0,0.3333333333333333,0.3333333333333333
690,2022-01-23,16,22,6,19,21,2.0,2.0,3.4,0.6,65.0,4-3-3,Ricardo de Burgos,21.0,7.0,17.7,1.0,1,2,2022,2,35.0,4-4-2,3.0,2.0,18.1,0.0,0,0,1,1.8999999999999997,0.8000000000000002,66.33333333333333,16.0,6.0,21.23333333333333,0.6666666666666666,0.3333333333333333,2.0,1.0,0.3333333333333333,47.333333333333336,8.666666666666666,2.0,20.533333333333335,1.0,0.0,0.0
691,2022-02-06,21,23,6,19,14,1.0,0.0,2.1,0.6,66.0,4-3-3,Antonio Matéu Lahoz,24.0,11.0,18.3,1.0,0,0,2022,0,34.0,4-4-2,7.0,3.0,21.0,1.0,0,0,2,2.8000000000000003,0.7666666666666666,63.666666666666664,18.333333333333332,7.0,19.866666666666664,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.0,1.0,47.0,9.0,3.3333333333333335,17.633333333333333,0.0,0.0,0.0
692,2022-02-19,21,25,5,19,17,3.0,0.0,2.9,0.6,69.0,4-3-3,José Luis Munuera,22.0,7.0,18.8,2.0,1,1,2022,0,31.0,4-1-4-1,7.0,2.0,17.3,0.0,0,0,2,2.4,1.0999999999999999,62.333333333333336,20.666666666666668,7.666666666666667,17.933333333333334,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,35.666666666666664,6.666666666666667,2.6666666666666665,16.766666666666666,0.0,0.3333333333333333,0.3333333333333333
693,2022-03-05,21,27,5,19,4,4.0,1.0,2.0,0.8,64.0,4-3-3,Jesús Gil,17.0,7.0,22.1,2.0,1,1,2022,0,36.0,4-4-2,0.0,0.0,17.788888888888888,0.0,1,1,2,2.233333333333333,1.4333333333333333,63.666666666666664,17.333333333333332,6.0,17.266666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,55.333333333333336,12.333333333333334,4.666666666666667,16.833333333333332,1.0,0.3333333333333333,0.3333333333333333
694,2022-03-20,21,29,6,19,10,0.0,4.0,0.8,3.4,40.0,4-2-4-0,Juan Martínez,14.0,4.0,20.1,0.0,0,0,2022,1,60.0,4-3-3,18.0,10.0,13.5,0.0,0,0,2,1.9666666666666666,3.5999999999999996,64.0,13.333333333333334,5.666666666666667,18.933333333333334,0.6666666666666666,0.6666666666666666,2.6666666666666665,3.3333333333333335,0.6666666666666666,70.0,19.666666666666668,7.333333333333333,16.066666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666
695,2022-04-09,21,31,5,19,3,2.0,0.0,1.6,0.4,68.0,4-3-3,César Soto,26.0,8.0,20.5,0.0,0,0,2022,0,32.0,5-3-2,8.0,0.0,18.6,0.0,0,0,2,1.8333333333333333,1.0,49.0,11.0,3.6666666666666665,21.5,0.0,1.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,49.333333333333336,13.0,3.3333333333333335,21.1,1.6666666666666667,0.0,0.3333333333333333
696,2022-04-30,16,34,5,19,22,4.0,0.0,1.8,1.3,58.0,4-3-3,José Luis Munuera,11.0,5.0,15.4,0.0,0,0,2022,0,42.0,4-4-2,20.0,6.0,19.9,1.0,0,0,1,2.433333333333333,0.7999999999999999,64.33333333333333,20.666666666666668,7.666666666666667,20.666666666666668,0.0,0.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,50.666666666666664,9.333333333333334,3.0,18.9,0.6666666666666666,0.0,0.0
697,2022-05-12,21,36,3,19,23,6.0,0.0,3.5,1.0,54.0,4-3-3,Adrián Cordero,27.0,16.0,16.4,1.0,0,0,2022,0,46.0,5-3-2,16.0,1.0,23.0,2.0,0,0,2,2.466666666666667,2.033333333333333,60.333333333333336,15.666666666666666,6.666666666666667,19.2,0.3333333333333333,0.0,2.3333333333333335,1.6666666666666667,0.6666666666666666,49.666666666666664,17.333333333333332,5.666666666666667,19.066666666666666,0.3333333333333333,0.6666666666666666,1.0
698,2022-05-20,21,38,4,19,15,0.0,0.0,1.2,0.9,52.0,4-3-3,Santiago Jaime,17.0,3.0,21.4,0.0,0,0,2022,2,48.0,4-2-3-1,11.0,2.0,21.2,0.0,0,0,2,2.0666666666666664,1.5333333333333332,57.666666666666664,19.333333333333332,9.666666666666666,19.333333333333332,1.0,0.0,2.3333333333333335,2.0,0.0,52.666666666666664,11.333333333333334,4.666666666666667,18.933333333333334,0.6666666666666666,0.0,0.0
699,2021-08-15,20,1,6,10,4,4.0,2.0,2.8,0.8,62.0,4-3-3,Alejandro Hernández,13.0,8.0,13.5,0.0,0,0,2022,0,38.0,4-2-3-1,11.0,3.0,19.8,1.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,2021-08-29,17,3,6,10,3,2.0,1.0,1.1,0.4,66.0,4-3-3,Pablo González,7.0,3.0,15.6,0.0,0,0,2022,0,34.0,4-4-2,8.0,3.0,23.7,0.0,0,0,1,1.9,0.95,64.5,11.0,5.5,14.55,0.5,0.0,2.5,0.0,0.0,56.5,17.0,2.0,21.1,2.5,0.0,0.0
701,2021-09-20,21,5,0,10,14,1.0,1.0,1.8,0.8,76.0,4-3-3,Santiago Jaime,17.0,6.0,15.6,1.0,0,0,2022,2,24.0,4-1-4-1,5.0,2.0,14.6,0.0,0,0,2,1.3,0.7333333333333334,63.666666666666664,13.0,4.333333333333333,16.066666666666666,0.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.0,47.666666666666664,9.666666666666666,2.3333333333333335,19.96666666666667,0.3333333333333333,0.0,0.0
702,2021-09-26,16,7,6,10,23,3.0,0.0,2.9,0.8,70.0,4-2-3-1,Isidro Díaz de Mera,19.0,11.0,17.3,0.0,1,1,2022,0,30.0,4-4-2,6.0,2.0,18.5,0.0,0,0,1,1.3333333333333333,1.2666666666666666,67.0,15.333333333333334,5.0,16.533333333333335,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,45.666666666666664,7.333333333333333,2.6666666666666665,21.23333333333333,0.0,0.3333333333333333,0.6666666666666666
703,2021-10-17,21,9,6,10,12,3.0,1.0,1.9,0.4,60.0,4-3-3,Jesús Gil,11.0,4.0,18.2,1.0,1,1,2022,0,40.0,4-1-4-1,9.0,3.0,25.6,2.0,0,0,2,1.3333333333333333,0.8000000000000002,69.0,11.333333333333334,5.0,18.73333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,53.666666666666664,12.333333333333334,4.333333333333333,18.333333333333332,0.3333333333333333,0.0,0.0
704,2021-10-24,16,10,6,10,19,1.0,2.0,1.6,1.5,51.0,4-3-3,José Sánchez,12.0,2.0,15.2,0.0,0,0,2022,1,49.0,4-3-3,10.0,5.0,13.5,0.0,0,0,1,1.8333333333333333,1.5,66.66666666666667,13.0,5.666666666666667,19.133333333333336,1.0,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,58.333333333333336,16.666666666666668,4.333333333333333,19.466666666666665,0.6666666666666666,0.0,0.0
705,2021-10-30,21,12,5,10,17,1.0,1.0,1.3,0.9,79.0,4-3-3,Jorge Figueroa,16.0,5.0,21.1,1.0,0,0,2022,2,21.0,4-2-3-1,3.0,2.0,10.8,0.0,0,0,2,2.0,1.3,59.666666666666664,12.666666666666666,2.0,16.766666666666666,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,38.0,12.333333333333334,3.3333333333333335,16.566666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
706,2021-11-20,21,14,5,10,22,1.0,0.0,1.4,1.0,65.0,4-3-3,Carlos del Cerro,15.0,5.0,19.5,0.0,1,1,2022,0,35.0,4-1-4-1,12.0,2.0,16.8,2.0,0,0,2,1.5666666666666667,1.1666666666666667,65.0,13.666666666666666,3.6666666666666665,18.066666666666666,0.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,48.333333333333336,13.333333333333334,3.6666666666666665,20.966666666666665,1.0,0.3333333333333333,0.3333333333333333
707,2021-12-04,16,16,5,10,15,0.0,1.0,1.0,0.6,63.0,4-3-3,Pablo González,12.0,3.0,17.3,0.0,0,0,2022,1,37.0,4-2-3-1,8.0,2.0,17.1,0.0,0,0,1,1.8333333333333333,1.5999999999999999,54.333333333333336,12.0,5.333333333333333,16.900000000000002,0.0,0.6666666666666666,2.3333333333333335,2.0,0.6666666666666666,42.666666666666664,14.0,4.0,19.8,0.6666666666666666,0.3333333333333333,0.3333333333333333
708,2021-12-18,18,18,5,10,21,3.0,2.0,2.7,1.3,72.0,3-4-3◆,Alberola Rojas,19.0,7.0,16.9,1.0,0,0,2022,0,28.0,4-4-2,5.0,3.0,10.3,0.0,0,0,1,1.7000000000000002,1.5666666666666667,58.0,11.0,3.3333333333333335,17.133333333333333,0.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.3333333333333333,55.0,8.333333333333334,3.3333333333333335,14.666666666666666,0.0,0.3333333333333333,0.3333333333333333
709,2022-02-06,16,23,6,10,5,4.0,2.0,1.0,1.3,56.0,4-3-3,Jesús Gil,9.0,4.0,15.5,0.0,0,0,2022,0,44.0,4-3-3,10.0,4.0,14.6,0.0,0,0,1,1.2666666666666666,1.5,69.66666666666667,13.666666666666666,3.0,16.900000000000002,0.3333333333333333,0.0,0.6666666666666666,1.6666666666666667,0.0,53.0,11.0,4.0,17.533333333333335,0.3333333333333333,0.0,0.0
710,2022-02-27,21,26,6,10,0,4.0,0.0,3.1,0.3,71.0,4-3-3,Guillermo Cuadra,17.0,7.0,14.5,1.0,0,0,2022,0,29.0,4-4-2,6.0,3.0,19.6,0.0,0,0,2,1.5,1.7333333333333334,61.333333333333336,9.333333333333334,4.666666666666667,14.933333333333332,0.0,0.0,3.3333333333333335,2.6666666666666665,0.0,49.0,10.333333333333334,4.333333333333333,16.466666666666665,0.3333333333333333,0.0,0.3333333333333333
711,2022-03-13,21,28,6,10,8,4.0,0.0,3.6,0.2,72.0,4-3-3,Ricardo de Burgos,23.0,8.0,18.9,0.0,1,1,2022,0,28.0,4-4-1-1,4.0,3.0,25.9,0.0,0,0,2,3.0666666666666664,0.6,67.33333333333333,14.333333333333334,6.666666666666667,14.800000000000002,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.3333333333333333,0.3333333333333333,44.0,12.333333333333334,2.6666666666666665,19.1,0.3333333333333333,0.0,0.0
712,2022-04-03,21,30,6,10,9,1.0,0.0,1.9,0.6,55.0,4-3-3,José Sánchez,19.0,6.0,14.4,0.0,0,0,2022,0,45.0,4-2-3-1,8.0,3.0,20.0,1.0,0,0,2,3.6999999999999997,0.6,66.33333333333333,20.0,8.333333333333334,15.733333333333334,0.0,0.6666666666666666,3.3333333333333335,0.3333333333333333,0.6666666666666666,60.333333333333336,8.666666666666666,2.0,15.933333333333332,0.0,0.0,0.0
713,2022-04-18,21,32,0,10,13,0.0,1.0,1.2,1.7,74.0,4-3-3,Santiago Jaime,18.0,6.0,19.7,0.0,0,0,2022,1,26.0,4-2-3-1,6.0,4.0,9.1,0.0,0,0,2,2.1666666666666665,1.0333333333333334,59.333333333333336,17.0,7.666666666666667,15.466666666666667,0.3333333333333333,0.0,2.6666666666666665,0.6666666666666666,0.0,44.0,10.0,4.333333333333333,19.366666666666667,0.6666666666666666,0.0,0.0
714,2022-04-24,21,21,6,10,11,0.0,1.0,1.7,0.3,70.0,4-3-3,Isidro Díaz de Mera,18.0,4.0,17.9,1.0,0,0,2022,1,30.0,4-2-3-1,3.0,1.0,16.0,0.0,0,0,2,1.5333333333333332,1.0333333333333334,66.66666666666667,15.0,3.6666666666666665,17.833333333333332,0.6666666666666666,0.0,1.6666666666666667,1.0,0.0,56.333333333333336,14.0,4.0,20.466666666666665,0.6666666666666666,0.0,0.0
715,2022-05-01,21,34,6,10,18,2.0,1.0,1.2,1.0,70.0,4-3-3,Pablo González,17.0,5.0,20.3,1.0,0,0,2022,0,30.0,3-4-1-2,6.0,2.0,15.6,0.0,0,0,2,1.1666666666666667,1.1333333333333335,60.666666666666664,14.0,4.666666666666667,18.233333333333334,0.3333333333333333,0.0,1.3333333333333333,1.0,0.0,40.333333333333336,9.0,2.3333333333333335,18.733333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333
716,2022-05-10,21,36,1,10,2,3.0,1.0,1.1,0.7,54.0,4-2-3-1,Miguel Ángel Ortiz Arias,10.0,4.0,18.3,1.0,0,0,2022,0,46.0,4-1-3-2,13.0,5.0,17.8,0.0,0,0,2,1.1666666666666667,1.1333333333333333,57.333333333333336,12.666666666666666,3.6666666666666665,17.666666666666668,0.3333333333333333,0.0,1.6666666666666667,1.6666666666666667,0.0,64.66666666666667,12.333333333333334,5.0,18.333333333333332,0.3333333333333333,0.0,0.0
717,2022-05-22,22,38,6,10,16,0.0,2.0,0.6,0.8,69.0,4-3-3,José Luis Munuera,14.0,3.0,20.3,0.0,0,0,2022,1,31.0,4-4-2,4.0,3.0,12.6,0.0,0,0,2,0.8333333333333334,1.7666666666666666,60.666666666666664,8.666666666666666,3.3333333333333335,18.533333333333335,0.6666666666666666,0.0,1.6666666666666667,2.3333333333333335,0.0,48.666666666666664,11.666666666666666,6.333333333333333,14.233333333333334,0.3333333333333333,0.0,0.0
718,2021-08-22,19,2,6,5,21,1.0,0.0,1.2,0.2,43.0,3-1-4-2,Ricardo de Burgos,8.0,4.0,21.9,0.0,0,0,2022,0,57.0,5-3-2,4.0,2.0,22.7,1.0,0,0,1,1.5,1.1,47.0,13.0,4.0,16.2,1.0,0.0,2.0,0.0,0.0,51.0,8.0,2.0,19.9,1.0,0.0,0.0
719,2021-08-29,22,3,6,5,16,2.0,2.0,1.7,0.3,49.0,3-1-4-2,César Soto,23.0,3.0,19.7,1.0,0,0,2022,2,51.0,4-4-2,2.0,2.0,16.4,0.0,0,0,2,1.35,0.8500000000000001,45.0,10.5,4.0,19.049999999999997,0.5,0.0,1.5,0.0,0.0,60.0,13.0,2.5,17.85,0.5,0.0,0.0
720,2021-09-18,16,5,5,5,0,0.0,0.0,0.9,1.0,55.0,3-1-4-2,Jesús Gil,14.0,2.0,18.0,0.0,0,0,2022,2,45.0,4-4-2,6.0,0.0,15.6,0.0,0,0,1,1.2333333333333334,1.3999999999999997,50.0,14.666666666666666,3.3333333333333335,19.799999999999997,0.3333333333333333,0.0,1.6666666666666667,1.3333333333333333,0.0,40.0,13.666666666666666,4.333333333333333,14.666666666666666,0.6666666666666666,0.0,0.0
721,2021-10-02,21,8,5,5,10,2.0,0.0,1.2,0.7,30.0,3-1-4-2,César Soto,6.0,3.0,16.3,0.0,0,0,2022,0,70.0,4-2-3-1,9.0,2.0,21.9,2.0,0,0,2,0.9,1.7,64.33333333333333,13.0,2.3333333333333335,18.733333333333334,0.0,0.0,0.6666666666666666,1.3333333333333333,0.0,71.0,14.0,6.333333333333333,16.633333333333336,0.6666666666666666,0.3333333333333333,0.3333333333333333
722,2021-10-24,21,10,6,5,4,2.0,2.0,1.7,0.8,56.0,4-3-3,José Luis Munuera,16.0,3.0,19.7,0.0,1,1,2022,2,44.0,3-4-1-2,8.0,4.0,20.5,1.0,0,0,2,1.1333333333333333,1.1666666666666665,53.333333333333336,11.333333333333334,2.3333333333333335,17.2,0.0,0.0,1.0,1.0,0.0,58.333333333333336,12.666666666666666,3.6666666666666665,21.033333333333335,1.0,0.0,0.0
723,2021-10-31,16,12,6,5,15,3.0,0.0,2.3,0.5,48.0,3-4-3,Alberola Rojas,18.0,9.0,12.0,0.0,0,0,2022,0,52.0,4-2-3-1,8.0,1.0,18.4,0.0,0,0,1,1.366666666666667,1.5999999999999999,60.0,12.666666666666666,3.0,16.433333333333334,0.0,0.3333333333333333,1.6666666666666667,2.6666666666666665,0.3333333333333333,56.333333333333336,14.0,5.333333333333333,18.5,0.0,0.6666666666666666,0.6666666666666666
724,2021-11-20,18,14,5,5,8,1.0,0.0,1.0,0.5,60.0,4-1-4-1,José Sánchez,15.0,2.0,21.3,0.0,0,0,2022,0,40.0,5-3-2,9.0,3.0,23.0,0.0,0,0,1,1.8333333333333333,0.5,54.666666666666664,12.666666666666666,6.333333333333333,14.933333333333332,0.0,0.0,2.6666666666666665,0.0,0.0,35.666666666666664,7.666666666666667,1.6666666666666667,19.166666666666668,0.3333333333333333,0.0,0.0
725,2021-12-04,18,16,5,5,18,1.0,2.0,1.5,0.6,58.0,4-4-2,Juan Martínez,14.0,6.0,11.7,0.0,0,0,2022,1,42.0,4-2-3-1,10.0,3.0,24.1,0.0,0,0,1,2.3666666666666667,1.1333333333333333,58.333333333333336,15.0,5.333333333333333,17.666666666666668,0.0,0.0,2.6666666666666665,1.0,0.0,51.0,13.333333333333334,4.0,22.5,1.3333333333333333,0.3333333333333333,0.3333333333333333
726,2022-01-02,16,19,6,5,11,2.0,0.0,1.7,0.1,50.0,4-4-2,Jorge Figueroa,15.0,5.0,17.9,0.0,0,0,2022,0,50.0,4-2-3-1,5.0,0.0,23.5,0.0,0,0,1,1.0666666666666667,1.2333333333333334,47.666666666666664,12.666666666666666,5.0,15.700000000000001,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,53.0,15.333333333333334,3.6666666666666665,18.433333333333334,0.6666666666666666,0.0,0.0
727,2022-01-22,21,22,5,5,12,3.0,2.0,2.5,0.7,64.0,4-4-2,Isidro Díaz de Mera,16.0,6.0,11.9,0.0,0,0,2022,0,36.0,5-3-2,7.0,3.0,20.6,0.0,0,0,2,1.2333333333333334,0.8333333333333334,48.333333333333336,10.666666666666666,3.6666666666666665,19.53333333333333,0.3333333333333333,0.0,1.3333333333333333,1.0,0.0,34.333333333333336,11.0,3.0,21.600000000000005,0.6666666666666666,0.0,0.3333333333333333
728,2022-02-12,21,24,5,5,3,4.0,3.0,2.5,2.1,50.0,4-4-2,Ricardo de Burgos,10.0,6.0,16.9,0.0,0,1,2022,0,50.0,5-3-2,8.0,2.0,24.3,2.0,2,2,2,1.7,0.6666666666666666,54.0,12.0,3.6666666666666665,14.066666666666668,0.3333333333333333,0.0,1.6666666666666667,2.3333333333333335,0.0,40.333333333333336,11.666666666666666,4.666666666666667,20.266666666666666,0.6666666666666666,0.0,0.0
729,2022-02-16,19,21,2,5,23,0.0,1.0,1.3,0.6,54.0,4-4-2,José Luis Munuera,10.0,1.0,15.7,1.0,0,0,2022,1,46.0,5-3-2,8.0,5.0,19.0,0.0,0,0,1,1.1333333333333335,1.4333333333333333,45.666666666666664,12.333333333333334,4.333333333333333,20.833333333333332,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,46.0,12.333333333333334,6.333333333333333,17.3,0.3333333333333333,0.0,0.3333333333333333
730,2022-02-26,21,26,5,5,2,2.0,0.0,0.6,0.8,36.0,3-5-2,Alejandro Hernández,13.0,6.0,22.1,1.0,0,0,2022,0,64.0,4-1-3-2,16.0,2.0,18.7,0.0,0,0,2,1.6333333333333335,0.9666666666666667,44.0,8.333333333333334,4.666666666666667,17.733333333333334,0.0,0.0,3.0,1.0,0.3333333333333333,56.333333333333336,8.666666666666666,2.3333333333333335,20.366666666666664,0.6666666666666666,0.0,0.3333333333333333
731,2022-03-11,21,28,4,5,13,2.0,1.0,0.3,0.8,45.0,5-3-2,Pablo González,6.0,5.0,21.8,0.0,0,0,2022,0,55.0,4-4-2,14.0,2.0,17.9,0.0,0,0,2,1.5,0.7666666666666666,36.333333333333336,8.666666666666666,5.333333333333333,18.0,0.3333333333333333,0.0,2.6666666666666665,1.0,0.0,58.0,11.333333333333334,4.333333333333333,18.666666666666668,0.6666666666666666,0.0,0.0
732,2022-04-02,21,30,5,5,17,4.0,1.0,3.0,0.5,50.0,4-4-2,Mario Melero,13.0,7.0,17.4,0.0,1,1,2022,0,50.0,4-3-3,7.0,1.0,15.8,0.0,0,0,2,1.5,1.3,42.0,8.333333333333334,4.666666666666667,16.733333333333334,0.0,0.0,2.0,0.6666666666666666,0.0,42.0,12.333333333333334,3.6666666666666665,16.166666666666664,0.0,0.0,0.3333333333333333
